,Country.Name,Country.Code,Year,GDP per capita (current US$),Gini index,"Unemployment, total (% of total labor force) (national estimate)","Inflation, consumer prices (annual %)",Exports of goods and services (% of GDP),Gross capital formation (% of GDP),"Life expectancy at birth, total (years)","School enrollment, tertiary (% gross)",Current health expenditure per capita (current US$),Population growth (annual %),Access to electricity (% of population),Individuals using the Internet (% of population),Mobile cellular subscriptions (per 100 people),Urban population (% of total population)
629,Iceland,ISL,2013,49804.983,25.4,5.376,3.872279237,53.24775151,15.46964192,82.06097561,78.37239075,4069,0.9458859,100,96.5468,109.9498803,93.633
630,Iceland,ISL,2014,54576.74481,27.8,4.897,2.044614815,51.51909795,17.22365759,82.86097561,80.3950882,4488,1.112504755,100,98.158,112.9417905,93.667
631,Iceland,ISL,2015,52951.68151,26.8,3.979,1.633055582,51.65172145,19.40362868,82.46829268,75.64199829,4270,1.041940387,100,98.2,115.9665922,93.7
632,Iceland,ISL,2016,61987.92636,27.2,2.978,1.69692762,47.48403629,21.08389021,82.20487805,74.70063019,5016,1.388081496,100,98.24,119.6434051,93.735
633,Iceland,ISL,2017,72010.14903,26.1,2.742,1.760415592,45.73224001,21.74143891,82.66097561,71.33724976,5945,2.345582676,100,98.2552,116.7618266,93.773
634,"Iran, Islamic Rep.",IRN,2005,3132.050819,43.6,11.813,13.43311801,30.33081919,38.71766358,71.838,23.57930946,173.7969208,2.213049509,98.4,8.1,12.12624458,67.558
635,"Iran, Islamic Rep.",IRN,2006,3618.916014,44.8,11.519,10.01589825,29.86903525,38.64911736,72.276,26.3164196,197.7808991,2.154440929,98.4,8.76,21.58558393,68.239
636,"Iran, Islamic Rep.",IRN,2009,5415.522806,42.1,12.113,13.55155483,22.71148914,40.89817092,72.698,37.84104156,364.4345093,1.241851061,99.7,13.8,70.71192328,70.045
637,"Iran, Islamic Rep.",IRN,2011,8025.687434,34.7,12.491,26.29338567,24.93331313,36.01680358,73.679,48.57003021,518.84021,1.235867545,99.5,19,73.40951664,71.2
638,"Iran, Islamic Rep.",IRN,2012,8114.080998,34.4,12.275,27.25681272,22.4753002,36.35095818,74.186,54.07664871,513.454834,1.251307434,99.5,22.73,75.21235295,71.755
639,"Iran, Islamic Rep.",IRN,2013,6222.741948,34,10.595,36.60303552,25.18290674,34.94521152,74.449,56.62018967,408.3304443,1.306905057,99.8,29.95,83.15971256,72.295
640,"Iran, Islamic Rep.",IRN,2014,5672.063729,34.8,10.68,16.60655324,22.83067239,36.93965714,74.782,64.97392273,375.284668,1.343129076,100,39.3536,86.15521571,72.83
641,"Iran, Islamic Rep.",IRN,2015,4952.733555,35.3,11.166,12.48468156,18.72083451,31.98240852,75.124,72.12127686,384.2598572,1.361594788,100,45.335,90.74220792,73.358
642,"Iran, Islamic Rep.",IRN,2016,5477.037124,35.9,12.618,7.24542549,21.161708,29.10919934,75.6,69.18332672,447.1392517,1.433485586,100,53.2268,96.65573395,73.88
643,"Iran, Islamic Rep.",IRN,2017,5753.115447,36.7,12.232,8.044924377,22.73568826,31.79653682,75.971,68.12741089,466.9943237,1.438704421,99.9,64.044,103.0079578,74.394
644,"Iran, Islamic Rep.",IRN,2018,4631.78709,37.4,12.195,18.01411834,31.1163801,33.2091238,76.195,62.71047211,478.3919067,1.275246569,100,70.2006,103.6264522,74.898
645,"Iran, Islamic Rep.",IRN,2019,3831.278948,36.5,10.74,39.90734557,23.48386727,37.29933032,76.103,59.95137024,378.4741821,1.078317209,100,72.4509,136.3859613,75.391
646,"Iran, Islamic Rep.",IRN,2020,2988.781224,35.8,9.687,30.59413904,19.42460903,42.24894007,74.832,57.34032822,338.2497253,0.768757498,100,75.5699,146.2076628,75.874
647,"Iran, Islamic Rep.",IRN,2021,4334.792686,35.5,9.282,43.38901627,22.83923199,39.45259056,73.875,55.798069,392.5414429,0.831029237,100,78.5957,154.5542763,76.345
648,Ireland,IRL,2000,26334.56721,33,4.318,5.577632699,94.38945778,24.50795076,76.53658537,49.44981003,1564.837402,1.333042666,100,17.8505,65.29670067,59.155
649,Ireland,IRL,2002,32705.43456,32.3,4.216,4.628205128,90.44947711,24.08259719,77.63414634,53.53480148,2200.357422,1.685148857,100,25.85,77.03649835,59.649
650,Ireland,IRL,2003,41203.52958,32.9,4.478,3.492219091,80.8405916,25.74422305,78.13902439,55.84616852,2910.932129,1.628950962,100,34.31,88.41275114,59.925
651,Ireland,IRL,2004,47754.20232,33.6,4.491,2.178546057,80.47558008,27.21826337,78.53902439,58.92190933,3483.160645,1.828313818,100,36.99,95.7352192,60.202
652,Ireland,IRL,2005,50933.02161,33.8,4.237,2.456546929,79.52769639,30.30974959,78.94390244,58.86931992,3938.191162,2.178703014,100,41.61,103.6101966,60.477
653,Ireland,IRL,2006,54329.16186,32.7,4.355,3.93576114,79.03467626,31.89320529,79.24146341,58.44118118,4147.132324,2.696005644,100,54.82,110.7520628,60.738
654,Ireland,IRL,2007,61396.41746,31.9,4.98,4.885745375,80.83679518,29.24810558,79.64146341,58.30199051,4858.64502,2.890960005,100,61.1583,114.0116573,60.94
655,Ireland,IRL,2008,61353.10656,30.9,6.774,4.035688349,84.33328243,24.66709375,80.09512195,54.01747131,5638.779297,2.038708011,100,65.34,113.3801112,61.141
656,Ireland,IRL,2009,52133.09092,32.7,12.609,-4.447546869,93.55616834,20.30366863,80.1902439,56.50397873,5502.887695,1.015663276,100,67.38,104.5492103,61.342
657,Ireland,IRL,2010,48679.40268,32.3,14.534,-0.918388645,103.2094204,17.271665,80.74390244,63.12643814,5133.455078,0.544884384,100,69.85,103.9095077,61.542
658,Ireland,IRL,2011,52692.78131,32.9,15.354,2.548978302,102.2575011,17.07882456,80.74634146,67.79859161,5545.76416,0.436072439,100,74.89,107.9623924,61.742
659,Ireland,IRL,2012,49411.73875,33.2,15.451,1.694741167,103.6622343,19.85766214,80.84634146,68.19725037,5210.36377,0.423743803,100,76.92,109.8394365,61.942
660,Ireland,IRL,2013,52619.21237,33.5,13.735,0.515099485,104.7688069,18.33708949,80.94878049,71.69954681,5313.709473,0.526556159,100,78.2477,106.3624033,62.141
661,Ireland,IRL,2014,57278.25909,31.9,11.858,0.190916399,110.3233716,21.91165698,81.34878049,73.81323242,5316.269531,0.731001377,100,83.4917,106.283914,62.34
662,Ireland,IRL,2015,64311.82347,31.8,9.908,-0.330959783,122.9246614,26.05891982,81.45365854,77.23214722,4575.944824,0.944845307,100,83.4948,105.0634623,62.538
663,Ireland,IRL,2016,64292.65997,32.8,8.374,0.020124774,124.1971803,35.59418971,81.65365854,77.55713654,4726.312988,1.128834064,100,83.5,103.3786082,62.737
664,Ireland,IRL,2017,72499.32687,31.4,6.713,0.362173038,124.8149992,34.01757527,82.15609756,77.78061676,5010.256348,1.088675561,100,84.114,102.6618166,62.947
665,Ireland,IRL,2018,81248.31354,30.6,5.741,0.471130714,122.9656029,28.19712147,82.20487805,77.28288269,5187.057617,1.238875453,100,87.0001,102.8335051,63.17
666,Ireland,IRL,2019,82508.46599,30.8,4.95,0.937842961,127.2715429,53.71355352,82.70243902,75.17993927,5462.730957,1.367626954,100,87.0001,105.3980591,63.405
667,Ireland,IRL,2020,87567.1149,29.2,5.623,-0.326183651,135.4628767,42.46284781,82.55609756,74.68031311,6098.266602,1.029110503,100,91.9999,105.8205231,63.653
668,Ireland,IRL,2021,105561.1375,30.1,6.364,2.340341134,133.0550636,23.11089739,82.35365854,78.77760315,6764.258789,0.953878184,100,94.456,107.7677124,63.912
669,Israel,ISR,2001,20907.1143,38.9,11.812,1.151315789,30.40366534,25.58343142,79.40731707,50.48223114,1515,2.357117299,100,17.3786,88.17949459,91.267
670,Israel,ISR,2002,19034.31757,39.6,12.888,5.772357724,31.85314592,24.24232392,79.45121951,54.9123497,1362,2.014058394,100,17.7646,99.10827833,91.33
671,Israel,ISR,2003,19629.41451,40.7,13.505,0.702756122,33.48593886,22.93694524,79.64878049,54.52058029,1390,1.805519759,100,19.5934,102.1997358,91.393
672,Israel,ISR,2004,20546.22917,41.5,13.029,-0.381637771,37.88376155,22.85184326,80.14634146,53.90750122,1443,1.767623642,100,22.7705,109.4901505,91.456
673,Israel,ISR,2005,21226.72139,42.3,11.342,1.313485114,39.50629886,23.68977095,80.15121951,54.89609909,1512,1.762897661,100,25.194,115.5325698,91.518
674,Israel,ISR,2006,22502.07222,41.6,10.707,2.063526361,39.62022085,23.70428966,80.55365854,54.31494904,1558,1.767805874,100,27.8811,123.0045417,91.58
675,Israel,ISR,2007,25635.92684,41.1,9.379,0.455170954,39.36803363,24.52573851,80.50487805,57.1039505,1773,1.776100869,100,48.1281,128.0494269,91.641
676,Israel,ISR,2008,30176.28651,41.6,7.704,4.552160169,37.76533252,23.30027997,80.95121951,56.49702072,2129,1.776579106,100,59.39,126.9626414,91.702
677,Israel,ISR,2009,28381.64494,42.6,9.534,3.35617819,32.46789413,21.2563001,81.40487805,59.08211899,2036,2.390207338,100,63.12,125.310742,91.763
678,Israel,ISR,2010,31338.55689,42.6,8.48,2.691370063,34.08014999,21.60737718,81.60243902,61.85303116,2240,1.82675241,100,67.5,124.3237822,91.826
679,Israel,ISR,2011,34433.82261,41.4,7.139,3.484949198,34.67947154,23.5074715,81.65609756,61.94562149,2446,1.848077862,100,68.8739,123.3285463,91.892
680,Israel,ISR,2012,33236.57312,41.3,6.762,1.679207194,35.22817132,23.97536915,81.70487805,63.59127045,2410,1.846151321,100,70.8,121.5077872,91.96
681,Israel,ISR,2013,36929.60422,39.9,6.137,1.570255392,33.24778982,22.39492788,82.05609756,62.06241989,2681,1.866052895,100,70.2503,122.9506712,92.031
682,Israel,ISR,2014,38230.4954,39.8,5.789,0.479786761,31.89782178,22.94486977,82.15365854,62.10562897,2816,1.919543799,100,75.0178,120.806028,92.104
683,Israel,ISR,2015,36123.99079,39.7,5.176,-0.601291007,31.24246507,22.14950041,82.05121951,60.82278824,2661,1.981288976,100,77.3521,131.9966662,92.179
684,Israel,ISR,2016,37556.62729,39,4.723,-0.551552353,30.06171525,23.13520263,82.40731707,60.4474411,2801,1.960348962,100,79.6531,129.5500471,92.256
685,Israel,ISR,2017,40997.91102,38.2,4.14,0.259414975,29.3256153,23.25601683,82.55121951,59.06586838,3094,1.938725674,100,81.5812,126.8464798,92.336
686,Israel,ISR,2018,42233.26103,38.6,3.917,0.79407566,29.99569817,24.20483621,82.80243902,57.3934288,3220,1.926622865,100,83.7332,126.5301426,92.418
687,Israel,ISR,2019,44140.82894,38.3,3.731,0.849783128,29.25428961,23.99454478,82.80487805,55.94453812,3354,1.90898264,100,86.7879,135.9213376,92.501
688,Israel,ISR,2020,44679.77158,37.8,4.169,-0.614412358,27.61757092,24.4509881,82.64878049,56.42721939,3637,1.763679392,100,90.1273,140.1086384,92.587
689,Israel,ISR,2021,52255.61591,37.9,4.812,1.510200477,29.32633148,25.8166904,82.5,58.99428177,4339,1.681905517,100,90.2969,140.4485071,92.674
690,Jamaica,JAM,2002,3680.645517,48.3,14.191,7.076350093,32.76195131,27.33771823,70.888,16.60994911,174.8167267,0.614211875,86.7,6.1,47.18957003,52.251
691,Jamaica,JAM,2004,3807.562931,45.5,12.205,13.55450237,37.54402476,26.46721089,70.86,18.63175011,183.4915619,0.585569135,87.2,10,68.97655577,52.625
692,Jordan,JOR,2002,1706.267444,37,15.3,1.83299389,47.42125405,20.09567265,72.359,32.27840042,175.384613,2.108443768,99.5,6.02553,23.11799075,78.296
693,Jordan,JOR,2006,2342.634596,33.9,14,6.251724667,53.87432789,28.33992169,73.145,37.86640167,199.648819,6.388707243,100,13.8671,71.48490967,80.97
694,Jordan,JOR,2008,3241.652414,32.6,12.7,13.971231,56.05049657,36.05067442,73.591,41.36846924,289.9857788,2.354279761,100,23,80.10953926,83.692
695,Jordan,JOR,2010,3718.465716,33.7,12.5,4.845518759,46.99714264,35.03763119,74,37.75812912,319.841095,2.151093317,100,27.2,95.50935775,86.088
696,Kazakhstan,KAZ,2006,5030.134947,30.2,7.79,8.721693861,50.97529784,33.90079132,66.15,56.31058121,174,0.845600612,99.8,3.26837,49.14277217,56.536
697,Kazakhstan,KAZ,2010,8793.0759,28,5.77,7.400463563,44.2441795,25.37354902,68.45,47.34412766,244,1.29700375,100,31.6,116.6874561,56.827
698,Kazakhstan,KAZ,2011,11287.14649,28,5.39,8.452904662,46.46466279,22.99814602,68.69,50.94898224,297,1.352073637,99.8,50.6,149.6645373,56.9
699,Kazakhstan,KAZ,2012,12018.79665,28.2,5.29,5.19568369,44.10966304,25.22966023,69.52,52.70256042,369,1.39710899,100,61.9066,176.7855957,56.973
700,Kazakhstan,KAZ,2013,13478.45963,27.1,5.2,5.942838716,38.61703772,24.56960536,70.62,53.46783066,363,1.436497842,100,63.3042,175.0568958,57.046
701,Kazakhstan,KAZ,2014,12427.70946,27,5.06,6.84944977,39.34175809,25.79024724,71.44,51.71162033,374,1.468856105,100,66,162.5461324,57.118
702,Kazakhstan,KAZ,2015,10196.12263,26.8,4.93,6.678285856,28.51670801,27.9079156,71.97,49.03163528,314,1.492398798,100,70.8299,147.5074806,57.191
703,Kazakhstan,KAZ,2016,7475.566887,27.2,4.96,14.36109424,31.84388864,27.82758289,72.41,46.81502151,260,1.533352974,100,74.5877,141.2436051,57.264
704,Kazakhstan,KAZ,2017,8943.084168,27.5,4.9,7.442663213,32.39775294,26.35248253,72.95,51.06547928,278,1.55792352,100,76.4267,145.7470439,57.336
705,Kazakhstan,KAZ,2018,9472.485273,27.8,4.85,6.163662476,37.62521843,25.25821271,73.15,53.51586151,273,1.494233229,100,78.9039,140.6055713,57.428
706,Kazakhstan,KAZ,2019,9457.126147,28,4.8,5.333560989,36.4389871,27.62757495,73.18,59.58197784,270,1.45157996,100,81.8776,137.1299254,57.54
707,Kazakhstan,KAZ,2020,8781.507978,28.7,4.89,6.718154549,30.5289068,28.80691536,71.37,64.84986115,338,1.408915638,100,85.9426,128.0024709,57.671
708,Kenya,KEN,2005,523.4563124,46.4,9.957,10.31277836,28.50903021,17.64968479,57.344,2.95904994,31.13827515,3.072231234,24.5,3.1019,12.86713923,21.675
709,Kyrgyz Republic,KGZ,2000,279.621767,31,7.54,18.70073428,41.84786184,20.01003707,68.55853659,35.32043839,12,1.189885443,99.6,1.0414,0.182364095,35.298
710,Kyrgyz Republic,KGZ,2001,308.4113267,30.2,7.84,6.919679894,36.72457315,17.99928265,68.70731707,40.61978149,13,0.94908648,99.5,3.00294,0.542011513,35.296
711,Kyrgyz Republic,KGZ,2002,321.7267754,30.3,12.55,2.134209863,39.58135412,17.60669154,68.15609756,43.05461884,15,0.918535574,100,2.99927,1.056052928,35.295
712,Kyrgyz Republic,KGZ,2003,380.5058288,28.7,9.92,2.974612952,38.68112372,11.83001595,68.25609756,39.56774902,22,1.048523401,99.4,3.90877,2.722951647,35.293
713,Kyrgyz Republic,KGZ,2004,433.2339157,34.8,8.53,4.110650847,42.55591108,14.48839277,68.15365854,38.49945068,27,1.210191671,99.3,5.09039,5.126979739,35.292
714,Kyrgyz Republic,KGZ,2005,476.5482398,32.6,8.11,4.338673918,38.30555644,16.41820748,67.95609756,39.44894028,35,1.128384702,99.4,10.5338,10.4301966,35.29
715,Kyrgyz Republic,KGZ,2006,543.1135125,37.4,8.27,5.552123332,41.7206136,24.19576081,67.69512195,40.08747101,45,1.073768777,98.9,12.3069,24.04819332,35.289
716,Kyrgyz Republic,KGZ,2007,721.771646,33.9,8.1,10.23010327,52.91297886,26.64299703,67.89512195,39.81782913,50,0.953810158,99.5,14.03,40.95231026,35.287
717,Kyrgyz Republic,KGZ,2008,966.3885694,31.5,8.22,24.52010242,53.5489561,28.94896003,68.45121951,44.098629,63,0.951059597,99.5,15.7,63.49396632,35.285
718,Kyrgyz Republic,KGZ,2009,870.1988945,29.9,8.41,6.836562481,54.69834696,27.27035541,69.10243902,42.56119156,60,1.324478393,99.5,16,82.87869511,35.284
719,Kyrgyz Republic,KGZ,2010,876.9544764,30.1,8.692,7.967722256,51.55432268,27.4015936,69.3,41.18678284,61,1.426166292,99,16.3,96.20157578,35.306
720,Kyrgyz Republic,KGZ,2011,1117.401844,27.8,7.455,16.63632627,54.53847717,25.47296383,69.60243902,40.94816971,79,1.444188162,98.3,17.5,113.0534607,35.352
721,Kyrgyz Republic,KGZ,2012,1168.622447,27.4,5.908,2.768442365,44.40420097,34.9610737,70.00243902,43.0413208,100,1.88402178,99.8,19.8,120.7015687,35.423
722,Kyrgyz Republic,KGZ,2013,1269.663035,28.8,5.526,6.613752024,42.25015396,33.89883556,70.20243902,46.14224625,105,2.18875702,98.9,23,117.7972956,35.517
723,Kyrgyz Republic,KGZ,2014,1264.526795,26.8,5.051,7.534247298,37.44865159,36.75672708,70.40243902,44.06209183,95,2.203248029,99.8,28.3,130.0808662,35.635
724,Kyrgyz Republic,KGZ,2015,1105.65203,29,4.2,6.50331839,35.18960049,34.67146926,70.65121951,44.67168808,81,2.246692762,98.7,30.247,128.1397232,35.777
725,Kyrgyz Republic,KGZ,2016,1103.274984,26.8,4.009,0.388838297,35.82540888,33.93917929,70.95121951,43.40132141,73,2.215364748,99.7,40.5,126.5063102,35.944
726,Kyrgyz Republic,KGZ,2017,1221.390565,27.3,3.319,3.175309864,34.25284136,32.90209146,71.2,41.27732468,78,2.104830994,100,50.8,138.3369764,36.135
727,Kyrgyz Republic,KGZ,2018,1283.520403,27.7,4.559,1.542661452,31.60173001,36.01662915,71.4,39.91525269,67,2.154980029,100,62.8,140.3591937,36.351
728,Kyrgyz Republic,KGZ,2019,1421.999275,29.7,5.45,1.133622577,33.47646966,34.44626363,71.6,41.55659485,63,2.24237191,99.9,64.1,136.3543926,36.591
729,Kyrgyz Republic,KGZ,2020,1229.517757,29,5.945,6.325422963,29.58187781,25.0304914,71.8,45.9235611,64,2.048378021,99.9,72,132.4695239,36.856
730,Kyrgyz Republic,KGZ,2021,1349.997307,28.8,5.149,11.90503982,35.80558988,26.49366555,71.9,52.52537918,73,1.835817602,99.7,74.6424,130.3819712,37.146
731,Latvia,LVA,2004,6109.732652,36.4,11.708,6.192385472,40.62515024,34.36891545,72.02682927,74.60855865,393,-1.091312956,99.7,38.58,67.89267501,67.9
732,Latvia,LVA,2005,7283.787381,39,10.033,6.748450279,44.80522717,36.38382941,71.35609756,75.41919708,441,-1.080571457,99.7,46,83.80972937,68
733,Latvia,LVA,2006,9211.737447,35.6,7.03,6.536199088,41.95307744,41.81986322,70.86585366,74.59651184,552,-0.917272957,99.6,53.63,99.08267704,67.967
734,Latvia,LVA,2007,13370.97895,37.5,6.052,10.09297758,40.38644259,43.66587574,71.0195122,73.04329681,775,-0.816175507,99.7,59.17,101.8820773,67.9
735,Latvia,LVA,2008,15677.60809,37.2,7.739,15.40231911,41.23453214,36.97565649,72.4195122,72.36354065,914,-1.050939544,99.7,63.41,106.8916096,67.834
736,Latvia,LVA,2009,11996.03227,35.9,17.515,3.534106729,43.3960592,23.21123234,73.0804878,73.05489349,745,-1.651024968,100,66.84,108.3402116,67.814
737,Latvia,LVA,2010,11188.41917,35,19.482,-1.08463595,54.36545551,20.93134511,73.48292683,69.05104065,689,-2.08130509,99.8,68.42,109.7343364,67.841
738,Latvia,LVA,2011,12902.57405,35.8,16.206,4.370735599,61.80174356,26.77456393,73.57560976,67.95346832,765,-1.820767002,99.8,69.75,111.1713483,67.869
739,Latvia,LVA,2012,13329.34999,35.2,15.047,2.257789244,63.83151492,28.63967321,73.77804878,66.64354706,746,-1.240359153,100,73.1199,128.1080484,67.897
740,Latvia,LVA,2013,14484.47153,35.5,11.867,-0.029454778,62.57598027,25.29823818,73.98292683,69.07659912,807,-1.071034803,100,75.2344,125.917678,67.925
741,Latvia,LVA,2014,15185.81458,35.1,10.846,0.620490637,63.57210163,24.66594751,74.12439024,70.89794159,857,-0.941743354,100,75.8261,118.5456871,67.952
742,Latvia,LVA,2015,13321.97531,34.2,9.873,0.174242244,62.59556256,24.14973672,74.4804878,74.29988098,776,-0.818626341,100,79.2006,130.0230176,67.98
743,Latvia,LVA,2016,13838.52668,34.3,9.643,0.140633335,61.92841964,21.75594801,74.5804878,80.60481262,875,-0.913885332,100,79.8421,134.2946659,68.021
744,Latvia,LVA,2017,15132.49583,35.6,8.715,2.930363124,64.13995426,22.71203801,74.62926829,88.05742645,933,-0.886215573,100,80.1141,126.0509437,68.075
745,Latvia,LVA,2018,17252.17104,35.1,7.412,2.534454242,63.86981869,23.87428777,74.78292683,93.02448273,1101,-0.779138396,100,83.5772,106.9512252,68.142
746,Latvia,LVA,2019,17294.97516,34.5,6.312,2.811409201,62.53684302,23.33847454,75.38780488,94.86453247,1183,-0.69523914,100,86.1355,108.0924889,68.222
747,Latvia,LVA,2020,17564.23215,35.7,8.098,0.219064905,62.65924226,22.15542592,75.18536585,94.51083374,1313,-0.701211571,100,88.898,108.1340417,68.315
748,Latvia,LVA,2021,20262.84339,34.3,7.513,3.275829374,66.8081294,25.72632746,72.9804878,93.4839325,1898,-0.843294678,100,91.1796,115.358508,68.421
749,Lithuania,LTU,2004,6734.574871,37,10.684,1.164102521,48.52333854,23.44093169,71.96097561,74.90138245,367,-1.122991275,99.4,31.23,89.1476662,66.646
750,Lithuania,LTU,2005,7857.031488,35.3,8.325,2.658484841,55.11377693,24.40854311,71.25365854,79.72981262,439,-1.628401126,99.4,36.22,129.0471147,66.635
751,Lithuania,LTU,2006,9210.101182,34.4,5.78,3.739120041,57.16507121,26.88026306,71.05609756,82.45317841,536,-1.596378318,99.4,43.9,141.9895141,66.706
752,Lithuania,LTU,2007,12295.12128,34.8,4.25,5.737173828,51.60057855,32.439675,70.9,82.51583099,704,-1.187947957,99.4,49.9,150.1054266,66.777
753,Lithuania,LTU,2008,14955.53455,35.7,5.826,10.92588562,57.58072613,28.24615208,71.81219512,85.74508667,937,-1.028483175,99.4,55.22,155.7707564,66.848
754,Lithuania,LTU,2009,11854.37111,37.2,13.785,4.453044565,51.6425314,12.97984533,72.91463415,89.25216675,865,-1.110345754,99.5,59.76,155.9984832,66.842
755,Lithuania,LTU,2010,11829.12261,33.6,17.814,1.319213621,64.79851345,17.85780102,73.26829268,86.5725708,805,-2.09694342,99.7,62.12,155.8123414,66.757
756,Lithuania,LTU,2011,14261.84338,32.5,15.39,4.130275626,73.46921696,22.36720291,73.56341463,84.05558777,925,-2.258463899,99.7,63.64,159.3007028,66.741
757,Lithuania,LTU,2012,14294.71786,35.1,13.365,3.089982771,78.62606836,20.27040805,73.86341463,79.75163269,897,-1.341201988,100,67.23,163.1312022,66.864
758,Lithuania,LTU,2013,15655.35133,35.3,11.77,1.047479371,79.04193858,20.41829009,73.91463415,73.53320313,959,-1.012007368,100,68.4529,150.7823485,66.986
759,Lithuania,LTU,2014,16473.56782,37.7,10.698,0.103758009,72.61021239,20.30047738,74.51707317,68.89988708,1021,-0.859827343,100,72.1335,142.4940241,67.108
760,Lithuania,LTU,2015,14300.25537,37.4,9.12,-0.884097406,68.60438078,22.55522691,74.32195122,67.74265289,920,-0.940753797,100,71.3781,141.1735748,67.23
761,Lithuania,LTU,2016,14981.62081,38.4,7.862,0.905525075,67.70942489,20.28763987,74.67073171,67.74185181,989,-1.270694533,100,74.3766,143.3251275,67.366
762,Lithuania,LTU,2017,16884.71003,37.3,7.073,3.722888623,73.60634061,20.4801158,75.4804878,68.38633728,1083,-1.398322201,100,77.6153,150.1602369,67.516
763,Lithuania,LTU,2018,19368.5391,35.7,6.147,2.697927792,74.52951913,22.40663863,75.6804878,69.71880341,1249,-0.954190459,100,79.7226,130.8936876,67.679
764,Lithuania,LTU,2019,19727.76075,35.3,6.255,2.33450938,76.81872299,19.58038623,76.28292683,70.18486786,1370,-0.264704355,100,81.5819,130.0157981,67.855
765,Lithuania,LTU,2020,20541.82499,36,8.487,1.19989445,72.4346855,16.51982279,74.97804878,69.14547729,1520,0.026766758,100,83.0555,130.2002612,68.046
766,Lithuania,LTU,2021,23934.72849,36.7,7.112,4.683544209,79.62993851,21.83500671,74.03658537,70.66387939,1859,0.21280543,100,86.9305,133.7323188,68.249
767,Luxembourg,LUX,2000,48659.59888,30.1,2.345,3.15076707,147.6448844,22.5591443,77.87317073,9.962800026,2901,1.344082996,100,22.8873,69.61765543,84.216
768,Luxembourg,LUX,2001,48440.14202,30.9,1.805,2.663821106,146.2009057,22.21180341,77.82439024,9.918160439,3109,1.190456345,100,36.1634,92.70572238,84.843
769,Luxembourg,LUX,2002,53005.73392,31,2.621,2.074086136,136.3617201,20.42786293,77.96585366,11.6310997,3601,1.047660816,100,39.84,106.0745033,85.299
770,Luxembourg,LUX,2003,65689.32145,30.2,3.675,2.049840306,132.8480525,21.30955825,77.72682927,12.06099033,4607,1.21520088,100,54.55,119.4189901,85.743
771,Luxembourg,LUX,2006,90788.80049,30.9,4.731,2.666314946,167.7403117,19.00387549,79.28780488,9.854310036,6071,1.595051918,100,72.51,150.9301361,87.009
772,Luxembourg,LUX,2008,120422.1379,32.6,5.06,3.40187963,161.4947618,20.57963948,80.53902439,10.67162991,7579,1.787496632,100,82.23,144.6887759,87.8
773,Luxembourg,LUX,2010,110885.9914,30.5,4.423,2.273679116,162.7098571,18.08319349,80.63170732,18.20212936,7460,1.825405804,100,90.62,143.3727099,88.547
774,Luxembourg,LUX,2012,112584.6763,34.3,5.03,2.662841655,171.2117881,18.75230488,81.39268293,19.11779022,6029,2.4015419,100,91.9499,143.4857751,89.249
775,Luxembourg,LUX,2015,105462.0126,32.9,6.796,0.474743161,191.835449,18.95848577,82.29268293,20.29071045,5422,2.359951181,100,96.3767,141.6910194,90.179
776,Luxembourg,LUX,2016,106899.2935,31.7,6.669,0.290833333,191.0986337,17.93191326,82.68536585,19.92036057,5475,2.155311988,100,98.1367,130.9674621,90.46
777,Luxembourg,LUX,2017,110193.2138,34.5,5.523,1.730799591,192.7475035,18.88971755,82.09512195,19.59902,5713,2.430976418,100,97.363,133.158472,90.727
778,Luxembourg,LUX,2018,116786.5117,35.4,5.589,1.528195243,197.5013375,17.04468829,82.29512195,19.39151955,6227,1.928837514,100,97.0613,131.3674819,90.981
779,Luxembourg,LUX,2019,112726.4397,34.2,5.592,1.743320757,206.4116498,18.69294439,82.63902439,19.39694977,6222,1.96284492,100,97.1206,131.9105832,91.223
780,Luxembourg,LUX,2020,116905.3704,33.4,6.766,0.819957302,203.1202633,17.34532374,82.14390244,19.96138954,6786,1.666358674,100,98.4596,132.9505076,91.453
781,Luxembourg,LUX,2021,133711.7944,32.7,5.571,2.526920091,213.2226787,18.83957985,82.59756098,20.73414993,7636,1.518349367,100,98.6609,137.0751156,91.672
782,Madagascar,MDG,2001,319.2832782,47.4,5.35,7.916944845,20.07024942,14.50921734,58.57,1.967779994,13.39314079,3.079898477,14.8,0.222512,0.882722664,27.391
783,Madagascar,MDG,2005,305.8120749,39.9,2.62,18.36382465,24.31938611,19.3271127,60.57,2.623549938,16.26181221,2.929269371,16,0.567722,2.715327569,28.814
784,Madagascar,MDG,2010,450.0093916,42.4,4.28,9.247321736,21.87438052,27.02738973,62.873,3.62473011,21.57974052,2.909196621,12.3,1.7,35.48710226,31.938
785,Madagascar,MDG,2012,493.5111629,42.6,0.599,5.713844342,21.7806921,20.16891879,63.544,4.07020998,19.71853828,2.766263126,18.7,2.3,38.22393217,33.227
786,Malaysia,MYS,2003,4465.321946,46.4,3.61,1.089676326,106.9434461,22.76338506,73.796,31.47120094,141.8682098,2.366245719,98.7,34.9712,44.96469217,64.78
787,Malaysia,MYS,2008,8371.821561,45.5,3.32,5.440782211,99.49957724,21.45830438,74.25,33.25925827,262.7799988,2.095316748,99,55.8,100.1760536,69.225
788,Malaysia,MYS,2011,10217.10686,43.9,3.05,3.174470922,85.25544211,23.18825797,74.746,35.6598587,343.198761,1.751280082,99.5,61,125.6206583,71.609
